text,target
الله اكبر الله اكبر الله اكبربردا وسلاما علي شفشاون الحبيبه,1
السلام عليكم انا اخوكم في الله ضاقت علينا الدنيا واتمني منكم المعاونه الرقم في الصوره الشخصيه,1
صراحه انا جربه مرض انا واسره ديلي صراحه تعدبنا كرونا صعيبه الله يحفظ الجميع داك شي لي مرنا منو منبغيه لحتي مسلم,1
تمارس الديبخشي علي البسطاء تتظاهر بالاستماع في الوقت الذي لاتنصت ولاتبرمج الا لهمزه قادمه تسحبها من تحت اقدام هءلاء البسطاء والله المستعان,1
السلام عليكم والله ورحمه الله وبركاته,1
واش كاينه الشمس *الشمس مع الوجه* في قاعه الانتخاب الهركاويه العروبيه مراه بوخنشوش *وجه بدموع الفرح*,0
خصوا اترشح مع صحاب التمر فالمارشي القديم بانزكان لعلا انتخبو عليه,1
اعلام البوم والغربان,1
فينك ياوزير الصحه الله يخد الحق,1
الخط التحريري للجريده تشرف عليه الامارات واسراءيل لهذا اختاروا اراء ناس ضد العثماني وحتي ان اختلفنا معه فمن العيب علي الجريده ان تتحيز الي هذه الدرجه بان عيبكم اكثر من المتوقع,1
ربي يرحمو ويجعلو من اهل الجنه ويعطي الصبر العاءله تعازينا من الجزاءر,1
ولاد الحرام الله يلقي ليهم المصاءب سحبوا التستور الاختبارات لانه رخيص وفي متناول الجميعهدفهم استغلال الفرصه لجني المال,0
النفاق الفساد,1
فصاراحا خاصنا نجربو دكتوره منيب لانها امراه لان رجال عطاوهالينا غير لهظره,1
حسبي الله ونعم الوكيل الله يمسخكم يارب جامعه ولاد لحرام,0
الله الوطن الملك لا عداله لا تنميه,1
نريد رجالا في الاحزاب السياسيه اللتي لازالت تضحك علي الشعب و لا تتقرب من الفقراء و لا تحارب الفساد المالي المرعب في المغرب,1
كما فعلت تركيا و ماليزيا و سنغافوره و تقدموا,1
تجب المتابعه القضاءيه في حق هذه المعتديه التي ادت هذا الشاب الي اضرام النار في نفسه الله يرحمه,0
غادين تحرروا الشعر,1
يا ربي الطف يا ربي سلامه,1
احيزون ارحل,1
لا عتقد ان يحصل هذا الا اذا كان شيء اخر مقابل ربما صحراء مقابل هذا,1
القادم لايبشر بالخيرنحن يحكموننا صهاينه بزعامه اندري ازولاي وعصابته الاحزاب السياسيه الخاءنه العميله لفرنسا والذي يسير البلاد من بعيد بواسطه وثاءق سريه وملكيات يمتلكها سرقت قبيل وفاه الحسن الثاني في امريكا ومازالت بحوزته فهو من المقربين منه ويعلم كل صغيره وكبيره من اسرار الدولهولهذا تم طرد وابعاد ادريس البصري عن الساحه السياسيه بعد وفاه الراحل,0
لاقدره لمخلوق فوق قدره الخالق سوف لن يقف كوفيد مادام الفساد في البلاد كل فسد وكتر القتل والدعاره والحانات وزينه المحارم والاتي اقوي قال تعالي ومن اعرض عن دكري فان له عيشه ضنكا العالم اصيب بالجنون,1
والله لاشديتوا برميل مم عند هادوا,1
كاين غير ابناء المن الوطني بالنسبه الدرك الملكي والقوات المساعده والوقايه المدنيه والقوات المسلحه ماكاينينش امكن كاينين غير الشرطه,1
هادو مبقاوش باغين يخدمو صيفطوهم لديورهم,1
العثماني اذكي وزير مر في تاريخ المغرب لانه استطاع تراس الحكومه بدون اي صعوبات بل نزلت عليه كهديه سماويه واستطاع الخروج من وسط الامواج العاتيه وهو محمل بصيد من الاسماك وفير جدا,1
سيروا شريوا الدواء من الصيدليات و اعتزلوا في ديوركم حتي تشافاوا من كورونا,1
فينكم يالطباله والغياطه فين هو اكبر صطار في افريقيا الله يعطينا وجهكم دهن سير يسير,1
الحناطير المحنطره اذا جاعوا سرقوا واذا شبعو فسقوا,0
نتمني رءيس حكومه يكون شبعانوزايد في الخيرماشي بحال هاذ الاخوانيين المزيفيين,0
ياربي تنجيه,1
نسيتي اسي خنوش قلتي المغربي تعاود ليه تربيه,1
رشدوا استهلاككم ووجباتكم وطريقه تدبير المال القليل الذي تملكون فستكون محفظاتكم بعيده عن الايادي الاثمه المطففهويل للمطففين,1
احسن وزير خارجيه في تاريخ المغرب,1
هذا بلاد الحكره,0
يجب علي المواطن ان يقاطع هده الزيادات للاسف الدعو الله هدا نوع من الابتزاز الدي يمارس علي الشعب المغربي اين الجهات المسءوله علي هده الزيادات,1
هذي الزرجك الاولي ولا الثانيه جايبها يتباها بهالهلا يسهل عليه,1
الله يرحمهوم الله,1
لاحول ولا قوه الا بالله البحر صعيب والاب وحدو مايقدرش علي جوج بنات يقابلهم كان لازم تكون معاهم الام ولا شي حد اخر يرد معاهم البال انا عمري رسلت ولادي ملي كانو صغار مع باباهم للبحر بوحدهوم,1
والله حتي كتخور,0
هاد الحزب جا ففتره خايبه فوقتهم انا شخصيا لا اتفق معاهم فبزاف الاشياء لكن لا احد يقدر ان ينعتهم باللصوص,1
السلام عليكم ورحمه الله وبركاته والله وخيلقاو الجبل ديل ذهب,1
عبر عليك ملخر ونعمه الرجل,1
ستبقي في ذاكره المغاربه كورونا وحكمهم الظالم للشعب,1
يعطوك الشعر لي راح بالقوه يسترجع بالقوه وليس بالسياسه,1
*وجه بدموع الفرح* متيعياوش من التصنطيح و الوش علي الشعب *التصفيق* برافو,1
السكوت ديالنا هو الغلط الكبير,1
نتفقو نديرو مقاطعون لكولشي اما الهضره ماشري خضره انا بعدا الحجه لي لقيتها زادو فيها مكنشريهاش,1
